id,title,rating_num,votes_num,stars_list,directors_list,writers_list,star_fame,director_fame,writer_fame,combined_fame,star_profile_tier,director_profile_tier,writer_profile_tier,n_stars,n_directors,n_writers
tt0109831,Four Weddings and a Funeral,7.1,173000.0,"['Hugh Grant', 'Andie MacDowell', 'James Fleet', 'Simon Callow', 'John Hannah', 'Kristin Scott Thomas', 'David Bower', 'Charlotte Coleman', 'Timothy Walker', 'Sara Crowe']",['Mike Newell'],['Richard Curtis'],41.0,15.0,14.0,23.333333333333332,Low-profile,Low-profile,Low-profile,10,1,1
tt0166583,Drei Lederhosen in St. Tropez,4.1,126.0,"['Peter Steiner', 'Fred Stillkrauth', 'Mario Pollak', 'Eleonore Melzer', 'Franz Muxeneder', 'Alexandra Beau', 'Hermann Giefer', 'Ursula Buchfellner', 'Sibylle Rauch', 'Rolf Eden']",['Franz Marischka'],"['Kurt Eiser', 'Franz Marischka']",23.0,12.0,9.0,14.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt0041523,Jigsaw,5.6,1000.0,"['Franchot Tone', 'Jean Wallace', 'Myron McCormick', 'Marc Lawrence', 'Winifred Lenihan', 'Doe Avedon', 'Hedley Rainnie', 'Walter Vaughn', 'George Breen', 'Robert Gist']",['Fletcher Markle'],"['Fletcher Markle', 'Vincent McConnor', 'John Roeburt']",85.0,4.0,2.0,30.333333333333332,High-profile,Low-profile,Low-profile,10,1,3
tt0482641,Yellow Brick Road,7.8,102.0,[],"['Keith Rondinelli', 'Matthew Makar']","['Matthew Makar', 'Keith Rondinelli']",,2.0,1.0,1.5,Low-profile,Low-profile,Low-profile,0,2,2
tt6902332,The Marksman,5.7,46000.0,"['Katheryn Winnick', 'Liam Neeson', 'Teresa Ruiz', 'Juan Pablo Raba', 'Jacob Perez', 'Harry Maldonado', 'Alfredo Quiroz', 'Sean A. Rosales', 'Jose Vasquez', 'Antonio Leyba']",['Robert Lorenz'],"['Chris Charles', 'Danny Kravitz', 'Robert Lorenz']",82.0,3.0,1.0,28.666666666666668,High-profile,Low-profile,Low-profile,10,1,3
tt0036458,Tristi amori,5.3,14.0,"['Jules Berry', 'Gino Cervi', 'Andrea Checchi', 'Luisa Ferida', 'Giuseppe Varni', 'Enrico Viarisio', 'Luigi Allodoli', 'Antonio Anselmo', 'Amelia Bissi', 'Gemma Bolognesi']",['Carmine Gallone'],"['Sergio Amidei', 'Giacomo Debenedetti', 'Carmine Gallone']",56.0,33.0,47.0,45.333333333333336,Low-profile,High-profile,High-profile,10,1,3
tt0034691,Eagle Squadron,6.3,157.0,"['Robert Stack', 'Diana Barrymore', 'Jon Hall', 'Eddie Albert', 'Nigel Bruce', 'Evelyn Ankers', 'Leif Erickson', 'John Loder', 'Edgar Barrier', 'Isobel Elsom']",['Arthur Lubin'],"['C.S. Forester', 'Norman Reilly Raine']",71.0,56.0,26.0,51.0,High-profile,High-profile,High-profile,10,1,2
tt0090581,Abodh,5.4,153.0,"['Tapas Pal', 'Madhuri Dixit', 'Sheela Sharma', 'Ashok Saraf', 'Master Makrand', 'Savita Prabhune', 'Jeet Kaushik', 'Ritesh Haldar', 'Vimal Verma', 'Raksha Mehta']",['Hiren Nag'],"['Tapas Pal', 'Madhuri Dixit', 'Sheela Sharma']",41.0,5.0,2.0,16.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0055254,One Hundred and One Dalmatians,7.3,189000.0,"['Rod Taylor', 'Betty Lou Gerson', ""J. Pat O'Malley"", 'Martha Wentworth', 'Ben Wright', 'Cate Bauer', 'David Frankham', 'Frederick Worlock', 'Lisa Davis', 'Tom Conway']","['Clyde Geronimi', 'Hamilton Luske', 'Wolfgang Reitherman']","['Bill Peet', 'Dodie Smith']",50.0,14.0,10.0,24.666666666666668,Low-profile,Low-profile,Low-profile,10,3,2
tt0026166,Calm Yourself,5.7,178.0,"['Robert Young', 'Madge Evans', 'Betty Furness', 'Ralph Morgan', 'Nat Pendleton', 'Hardie Albright', 'Claude Gillingwater', 'Shirley Ross', 'Raymond Hatton', 'Herman Bing']",['George B. Seitz'],"['Arthur Kober', 'Edward Hope']",171.0,70.0,23.0,88.0,High-profile,High-profile,High-profile,10,1,2
tt0442365,Nang gabing mamulat si Eba,6.7,16.0,"['Cristina Gonzales', 'Rita Avila', 'Janet Arnaiz', 'Rina Reyes', 'Gardo Versoza']",['Abbo Dela Cruz'],"['Cristina Gonzales', 'Rita Avila', 'Janet Arnaiz']",5.0,5.0,1.0,3.6666666666666665,Low-profile,Low-profile,Low-profile,5,1,3
tt0077191,To Be Twenty,5.8,1300.0,"['Gloria Guida', 'Lilli Carati', 'Ray Lovelock', 'Vincenzo Crocitti', 'Giorgio Bracardi', 'Leopoldo Mastelloni', 'Carmelo Reale', 'Serena Bennato', 'Daniele Vargas', 'Vittorio Caprioli']",['Fernando Di Leo'],['Fernando Di Leo'],37.0,16.0,30.0,27.666666666666668,Low-profile,Low-profile,High-profile,10,1,1
tt1161418,Gentlemen Broncos,6.2,14000.0,"['Michael Angarano', 'Jemaine Clement', 'Mike White', 'John Baker', 'Robin Ballard', 'Steve Berg', 'Kristin Brewer', 'Kristie Conway', 'Jennifer Coolidge', 'Rod Decker']",['Jared Hess'],"['Jared Hess', 'Jerusha Hess']",27.0,6.0,5.0,12.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt0060092,The Alley Tramp,4.5,314.0,"['Julia Ames', 'Jean Lamee', 'Lisa Bourdon', 'Marie Delmonde', 'Steve White', 'Ann Heath', 'Jacque Sette', 'Lawrence J. Aberwood', 'Roy Collodi', 'Herschell Gordon Lewis']",['Herschell Gordon Lewis'],"['Paul Gordone', 'Jean Michel', 'Louise Downe']",7.0,29.0,7.0,14.333333333333334,Low-profile,High-profile,Low-profile,10,1,3
tt2610862,Design Is One: The Vignellis,7.0,160.0,"['Paola Antonelli', 'Barry Bergdoll', 'Michael Bierut', 'Peter Eisenman', 'Milton Glaser', 'Jessica Helfand', 'Steven Heller', 'Richard Meier', 'Lella Vignelli', 'Massimo Vignelli']","['Kathy Brew', 'Roberto Guerra']","['Paola Antonelli', 'Barry Bergdoll', 'Michael Bierut']",2.0,1.0,2.0,1.6666666666666667,Low-profile,Low-profile,Low-profile,10,2,3
tt0032139,Wolf Call,6.0,70.0,"['John Carroll', 'Movita', 'George Lynn', 'Guy Usher', 'Holmes Herbert', 'Polly Ann Young', 'George Cleveland', 'John Kelly', 'Wheeler Oakman', 'John Sheehan']",['George Waggner'],"['Jack London', 'George Waggner']",92.0,16.0,39.0,49.0,High-profile,Low-profile,High-profile,10,1,2
tt0079624,Secrets of a French Maid,4.8,448.0,"['Karine Gambier', 'Brigitte Lahaie', 'Pascale Vital', 'Nadine Pascal', 'France Lomay', 'Will Stoer', 'Mike Montana', 'Cathy Stewart', 'Hans-Ruedi Isler', 'Eric Falk']",['Erwin C. Dietrich'],"['Guy de Maupassant', 'Erwin C. Dietrich', 'Christine Lembach']",21.0,23.0,35.0,26.333333333333332,Low-profile,High-profile,High-profile,10,1,3
tt0014742,Bringin' Home the Bacon,5.7,20.0,"['Jay Wilsey', 'Jean Arthur', 'Bert Lindley', 'Lafe McKee', 'George F. Marion', 'Wilbur McGaugh', 'Victor King', 'Laura Miskin', 'Frank Ellis']",['Richard Thorpe'],['Christopher Booth'],79.0,124.0,3.0,68.66666666666667,High-profile,High-profile,Low-profile,9,1,1
tt0018028,Irish Hearts,2.3,35.0,"['May McAvoy', 'Jason Robards Sr.', 'Warner Richmond', 'Kathleen Key', 'Walter Perry', 'Walter Rodgers', 'Les Bates', 'Louise Emmons']",['Byron Haskin'],"['Darryl F. Zanuck', 'C. Graham Baker', 'Bess Meredyth']",62.0,28.0,58.0,49.333333333333336,Low-profile,High-profile,High-profile,8,1,3
tt0197526,Les gosses mènent l'enquête,5.4,25.0,"['Constant Rémy', 'Lise Topart', 'René Génin', 'François Patrice', 'Lucas Gridoux', 'René Blancard', 'Pierre Labry', 'Léonce Corne', 'Max Dalban', 'Henri Valbel']",['Maurice Labro'],"['Francis Didelot', 'Maurice Labro', 'Yvan Noé']",29.0,7.0,4.0,13.333333333333334,Low-profile,Low-profile,Low-profile,10,1,3
tt0067879,Sex of the Devil,5.1,92.0,"['Rossano Brazzi', 'Sylva Koscina', 'Maitena Galli', 'Fikret Hakan', 'Güzin Özipek', 'Aydin Tezel', 'Paola Natale', 'Brizio Montinaro', 'Domenico Stefanucci', 'Franco Romagnoli']",['Oscar Brazzi'],"['Sergio Civinini', 'Paolo Giordano']",60.0,1.0,1.0,20.666666666666668,Low-profile,Low-profile,Low-profile,10,1,2
tt1412528,Table 19,5.8,32000.0,"['Anna Kendrick', 'Lisa Kudrow', 'Craig Robinson', 'Stephen Merchant', 'Rya Meyers', 'Charles Green', 'Tony Revolori', 'Margo Martindale', 'Carlos Aviles', 'June Squibb']",['Jeffrey Blitz'],"['Mark Duplass', 'Jay Duplass', 'Jeffrey Blitz']",33.0,3.0,10.0,15.333333333333334,Low-profile,Low-profile,Low-profile,10,1,3
tt0034596,Las cinco noches de Adán,6.4,9.0,"['Mapy Cortés', 'Domingo Soler', 'Tomás Perrín', 'Fernando Cortés', 'Jorge Reyes', 'Consuelo Guerrero de Luna', 'Alfredo Varela', 'Agustín Isunza', 'Carolina Barret', 'Roberto Banquells']",['Gilberto Martínez Solares'],"['Fernando Cortés', 'Gilberto Martínez Solares', 'Eduardo Ugarte']",54.0,52.0,47.0,51.0,Low-profile,High-profile,High-profile,10,1,3
tt0110589,Mujeres infieles,6.4,85.0,"['Enrique Rocha', 'Claudia Vega', 'Lina Santos', 'Hugo Stiglitz', 'Raúl Araiza', 'Rafael Rojas', 'José Alonso', 'Elizabeth Katz', 'Miguel Ángel Rodríguez', 'Guadalupe Bolaños']","['Adolfo Martínez Solares', 'Gilberto Martínez Solares']","['Miguel Jhonsson', 'Adolfo Martínez Solares', 'Gilberto Martínez Solares']",17.0,52.0,47.0,38.666666666666664,Low-profile,High-profile,High-profile,10,2,3
tt0213775,Kohram,5.3,771.0,"['Amitabh Bachchan', 'Nana Patekar', 'Tabu', 'Jaya Prada', 'Mukul Dev', 'Ayesha Jhulka', 'Danny Denzongpa', 'Kabir Bedi', 'Mukesh Rishi', 'Jackie Shroff']",['Mehul Kumar'],"['Amitabh Bachchan', 'Nana Patekar', 'Tabu']",124.0,5.0,2.0,43.666666666666664,High-profile,Low-profile,Low-profile,10,1,3
tt0056826,Amor y sexo (Safo 1963),6.7,74.0,"['María Félix', 'Augusto Benedico', 'José Gálvez', 'Laura Garcés', 'Fernando Luján', 'Carlos Cortés', 'Rogelio Guerra', 'Roger López', 'José Alonso Cano', 'Dolores Camarillo']",['Luis Alcoriza'],"['Alphonse Daudet', 'Fernando Galiana', 'Julio Porter']",34.0,5.0,36.0,25.0,Low-profile,Low-profile,High-profile,10,1,3
tt0032629,In Old Missouri,6.0,44.0,"['Leon Weaver', 'Frank Weaver', 'June Weaver', 'June Storey', 'Marjorie Gateson', 'Thurston Hall', 'Alan Ladd', 'Andrew Tombes', 'Loretta Weaver', 'Mildred Shay']",['Frank McDonald'],"['Dorrell McGowan', 'Stuart E. McGowan']",100.0,71.0,43.0,71.33333333333333,High-profile,High-profile,High-profile,10,1,2
tt0067620,Private Road,6.3,262.0,"['Susan Penhaligon', 'Bruce Robinson', 'Michael Feast', 'George Fenton', 'Robert Brown', 'Kathleen Byron', 'Patricia Cutts', 'Trevor Adams', 'Susan Brodrick', 'Paul Harper']",['Barney Platts-Mills'],['Barney Platts-Mills'],24.0,2.0,2.0,9.333333333333334,Low-profile,Low-profile,Low-profile,10,1,1
tt0099050,Naked Rage,4.1,191.0,"['Mirella Banti', 'Andy J. Forest', 'Mary Lindstrom', 'Daniele Stroppa', 'Laura Piattella', 'Sonia Viviani', 'Franco Citti', 'Marina Hedman', 'Johnny Lucas', 'Ann Margaret Hughes']",['Antonio Bonifacio'],['Daniele Stroppa'],20.0,2.0,12.0,11.333333333333334,Low-profile,Low-profile,Low-profile,10,1,1
tt0099480,Eating,6.2,330.0,"['Frances Bergen', 'Lisa Blake Richards', 'Nelly Alard', 'Mary Crosby', 'Gwen Welles', 'Elizabeth Kemp', 'Marina Gregory', 'Daphna Kastner', 'Marlena Giovi', 'Beth Grant']",['Henry Jaglom'],['Henry Jaglom'],30.0,12.0,11.0,17.666666666666668,Low-profile,Low-profile,Low-profile,10,1,1
tt0060050,7 Women,6.7,2800.0,"['Anne Bancroft', 'Sue Lyon', 'Margaret Leighton', 'Flora Robson', 'Mildred Dunnock', 'Betty Field', 'Anna Lee', 'Eddie Albert', 'Mike Mazurki', 'Woody Strode']",['John Ford'],"['Janet Green', 'John McCormick', 'Norah Lofts']",70.0,99.0,12.0,60.333333333333336,High-profile,High-profile,Low-profile,10,1,3
tt0033458,Charlie Chan in Rio,6.9,1500.0,"['Sidney Toler', 'Mary Beth Hughes', 'Cobina Wright', 'Ted North', 'Victor Jory', 'Harold Huber', 'Victor Sen Yung', 'Richard Derr', 'Jacqueline Dalya', 'Kay Linaker']",['Harry Lachman'],"['Samuel G. Engel', 'Lester Ziffren', 'Earl Derr Biggers']",84.0,26.0,54.0,54.666666666666664,High-profile,High-profile,High-profile,10,1,3
tt0059603,Piège pour Cendrillon,6.6,194.0,"['Dany Carrel', 'Madeleine Robinson', 'Hubert Noël', 'Jean Gaven', 'René Dary', 'Francis Nani', 'Robert Dalban', 'Dominique Davray', 'Edmond Tamiz', 'Lucien Callamand']",['André Cayatte'],"['Sébastien Japrisot', 'André Cayatte', 'Jean Anouilh']",52.0,24.0,30.0,35.333333333333336,Low-profile,High-profile,High-profile,10,1,3
tt0020694,The Perfect Alibi,5.4,90.0,"['Dorothy Boyd', 'Nigel Bruce', 'Audrey Carten', 'David Hawthorne', 'Ellis Jeffreys', 'Robert Loraine', 'Frank Lawton', 'Tom Reynolds', 'C. Aubrey Smith', 'Warwick Ward']",['Basil Dean'],"['Basil Dean', 'Rupert Downing', 'A.A. Milne']",94.0,13.0,11.0,39.333333333333336,High-profile,Low-profile,Low-profile,10,1,3
tt0897361,I Know Who Killed Me,3.6,31000.0,"['Lindsay Lohan', 'Julia Ormond', 'Neal McDonough', 'Bonnie Aarons', 'Michael Adler', 'Garcelle Beauvais', 'Art Bell', 'Stacy Daniel', 'Michael Esparza', 'David Figlioli']",['Chris Sivertson'],['Jeff Hammond'],27.0,1.0,1.0,9.666666666666666,Low-profile,Low-profile,Low-profile,10,1,1
tt0043052,To Please a Lady,6.2,1200.0,"['Clark Gable', 'Barbara Stanwyck', 'Adolphe Menjou', 'Will Geer', 'Roland Winters', 'William C. McGaw', 'Lela Bliss', 'Emory Parnell', 'Frank Jenks', 'Helen Spring']",['Clarence Brown'],"['Barré Lyndon', 'Marge Decker']",117.0,52.0,16.0,61.666666666666664,High-profile,High-profile,Low-profile,10,1,2
tt0064344,Frau Wirtin hat auch eine Nichte,4.8,107.0,"['Teri Tordai', 'Claudio Brook', 'Margaret Lee', 'Karl Michael Vogler', 'Harald Leipnitz', 'Jacques Herlin', 'Heinrich Schweiger', 'Ralf Wolter', 'Lando Buzzanca', 'Edwige Fenech']",['Franz Antel'],"['Günter Ebert', 'Kurt Nachmann', 'Vittoria Vigorelli']",58.0,19.0,26.0,34.333333333333336,Low-profile,Low-profile,High-profile,10,1,3
tt0131906,Bad Girls Do Cry,3.2,144.0,"['William Page', 'Misty Ayers', 'William Marks', 'Heather English', 'Robin Jewel', 'June Gauer', 'Ben Frommer', 'Willie Kay', 'Ward Redman']",['Sid Melton'],"['William Page', 'Misty Ayers', 'William Marks']",3.0,1.0,4.0,2.6666666666666665,Low-profile,Low-profile,Low-profile,9,1,3
