year,month,star_count,runtime,averageRating
1954,12,10,1.0,5.5
1924,10,9,1.0,7.1
1945,1,10,1.0,5.3
1965,6,10,1.0,7.4
1950,4,10,1.0,7.0
1940,10,10,1.0,6.2
1926,7,10,1.0,5.6
2003,2,10,1.0,5.8
1941,8,10,1.0,7.1
1971,4,10,1.0,5.2
2024,4,10,1.0,6.5
1975,12,10,2.0,6.2
2022,10,10,1.0,4.4
1948,12,10,1.0,6.5
1972,9,10,1.0,4.9
2014,12,10,1.0,6.7
1921,10,9,56.0,5.3
1931,10,10,1.0,6.3
2009,11,10,1.0,7.7
1974,9,10,1.0,4.9
1994,2,10,1.0,5.9
1987,2,10,1.0,3.9
1959,5,10,1.0,7.4
1964,4,10,1.0,5.9
1924,6,10,1.0,5.3
1942,10,10,56.0,5.3
1947,5,10,1.0,7.2
1949,3,10,1.0,6.8
2017,4,10,1.0,6.8
1965,12,9,1.0,6.7
1929,10,10,1.0,5.0
1976,9,7,1.0,4.5
1967,6,10,1.0,7.3
2009,12,10,1.0,7.2
1982,4,5,1.0,5.4
2018,9,3,1.0,8.1
1992,10,10,3.0,5.5
1938,12,10,1.0,6.3
1983,6,10,1.0,4.8
1986,10,10,1.0,5.6
1984,3,10,1.0,6.3
1951,2,10,1.0,7.6
1978,2,10,1.0,5.1
1927,9,10,1.0,7.9
1924,12,8,50.0,3.4
1927,8,8,1.0,6.8
2003,9,10,1.0,3.6
1984,7,10,1.0,4.8
2020,1,10,1.0,6.0
2019,12,6,1.0,7.2
2000,6,10,2.0,7.2
1958,3,10,1.0,7.7
1985,11,10,1.0,5.4
1930,7,10,1.0,5.3
1970,10,10,1.0,6.1
1985,12,10,2.0,7.8
1964,1,8,1.0,7.3
1983,10,10,1.0,5.5
1975,10,10,1.0,6.2
2014,8,10,1.0,7.6
1950,1,10,1.0,6.8
1950,7,10,1.0,6.1
1963,10,10,59.0,6.4
1979,5,10,1.0,6.4
1941,4,10,1.0,6.4
2001,2,10,2.0,6.1
1981,4,10,1.0,5.7
1962,7,9,1.0,5.6
1952,12,10,1.0,5.2
1958,1,10,1.0,6.4
1938,9,10,2.0,7.8
1965,3,6,1.0,7.3
1973,8,10,1.0,6.9
2010,3,10,1.0,8.1
2020,8,10,1.0,6.6
1959,1,10,2.0,7.1
1968,12,10,1.0,5.4
1983,2,10,1.0,4.9
2002,7,10,1.0,5.4
1941,9,10,1.0,5.9
1982,3,10,2.0,7.7
2017,7,10,1.0,6.1
1953,1,10,2.0,6.9
2005,4,10,2.0,4.7
1988,5,10,1.0,5.7
2011,10,10,1.0,5.3
1989,4,10,1.0,6.0
2013,8,10,1.0,6.1
1967,3,10,1.0,6.1
1934,7,10,58.0,6.4
1994,7,10,1.0,4.2
1985,12,4,1.0,6.3
1932,3,10,1.0,5.7
1992,3,10,1.0,6.0
1966,3,10,1.0,5.7
1954,10,10,1.0,7.6
1926,10,6,1.0,5.2
2011,7,10,2.0,7.1
2007,12,10,2.0,5.3
1944,7,10,1.0,3.3
1958,8,10,1.0,5.3
2006,1,10,2.0,7.6
1970,12,10,1.0,3.5
1963,10,10,1.0,6.7
1979,10,10,1.0,6.4
1953,8,10,1.0,5.1
2017,3,10,1.0,6.3
2000,9,10,1.0,7.1
1962,1,10,2.0,6.9
1980,12,10,1.0,8.8
1963,1,10,2.0,7.6
2004,1,10,1.0,6.2
1961,6,10,1.0,5.4
1934,6,10,1.0,6.5
1997,5,10,1.0,2.7
1922,12,9,1.0,5.8
1950,1,10,1.0,7.4
2019,4,10,1.0,6.2
1956,9,10,1.0,5.0
2011,7,10,1.0,5.5
1981,2,3,1.0,4.2
1981,12,10,1.0,4.3
2023,3,10,2.0,6.4
2012,10,10,1.0,7.6
1921,10,9,1.0,6.3
1985,5,10,1.0,4.1
1936,9,10,1.0,6.1
1976,6,10,1.0,3.8
1957,10,10,1.0,5.6
1983,9,10,1.0,3.8
2021,9,10,1.0,6.2
1931,10,10,1.0,7.4
1976,2,10,2.0,6.8
1991,10,10,2.0,7.1
1996,1,10,1.0,7.4
2008,7,10,1.0,5.8
2005,7,10,1.0,6.7
2018,9,1,1.0,7.3
1983,4,10,1.0,5.2
2019,9,10,1.0,6.3
1998,8,10,1.0,4.2
1922,9,10,1.0,5.8
1969,6,10,2.0,6.5
1976,7,10,1.0,6.0
1945,11,10,1.0,3.8
1978,6,10,1.0,5.8
2010,11,10,1.0,7.2
1982,4,10,1.0,6.2
1965,8,10,1.0,6.4
1977,7,10,1.0,4.8
2010,5,10,2.0,6.0
1947,2,10,1.0,7.1
1968,4,10,1.0,7.8
1978,1,10,1.0,6.9
1937,1,10,1.0,7.0
2017,5,10,1.0,6.5
2008,6,10,2.0,5.5
1924,1,10,1.0,6.9
2020,6,10,1.0,4.3
1990,10,10,1.0,3.9
2003,9,10,1.0,5.1
1957,10,10,1.0,7.2
1980,2,10,1.0,6.8
1944,12,10,1.0,6.1
1995,1,10,1.0,4.4
2009,3,10,1.0,5.1
2017,4,10,1.0,6.7
1979,7,10,1.0,6.3
1945,3,10,1.0,5.9
1991,12,10,1.0,7.5
1980,2,10,2.0,8.0
2001,5,10,1.0,5.3
2022,1,10,1.0,5.2
1972,8,10,1.0,5.2
1997,9,10,1.0,3.8
1979,1,10,1.0,7.9
1977,10,10,1.0,4.0
1992,11,10,1.0,6.2
1998,7,10,1.0,7.8
2016,11,10,1.0,4.8
1973,8,10,1.0,3.8
1970,11,10,1.0,6.7
2003,1,10,1.0,6.9
1994,7,10,1.0,5.8
1980,1,10,1.0,6.5
2013,2,10,1.0,6.8
1967,3,10,1.0,6.0
1934,4,10,1.0,6.8
1992,10,10,1.0,7.6
1990,4,10,1.0,5.7
1966,3,10,1.0,5.8
2012,4,10,1.0,5.1
1976,12,10,2.0,8.1
1979,3,6,1.0,4.8
2014,4,10,1.0,5.1
2022,8,10,1.0,5.7
1964,8,10,1.0,5.2
1985,2,10,1.0,6.1
1939,9,10,1.0,5.8
2013,5,10,1.0,6.7
1928,9,10,1.0,6.7
2007,1,10,1.0,4.5
1954,9,10,1.0,7.2
1974,9,1,1.0,6.4
1938,2,10,1.0,6.6
2003,4,10,2.0,6.8
1988,2,10,1.0,7.0
1941,1,10,2.0,7.2
2008,10,10,1.0,6.5
1929,1,7,1.0,7.2
1955,7,10,1.0,6.1
2010,1,10,1.0,7.5
1942,9,10,58.0,5.9
1936,4,10,1.0,6.8
1971,6,10,1.0,6.3
1929,9,10,3.0,7.0
1974,6,10,1.0,5.7
1979,8,10,2.0,7.3
1955,8,10,1.0,6.9
1989,4,10,1.0,6.0
1969,7,10,1.0,4.8
1981,12,10,2.0,6.3
1953,3,10,1.0,6.9
1972,9,10,1.0,4.0
2013,12,10,2.0,7.3
1946,9,10,1.0,5.2
1991,5,10,2.0,5.1
1933,11,10,1.0,6.0
1939,10,10,2.0,7.4
1966,8,10,1.0,5.2
1945,8,10,1.0,3.7
1930,2,10,1.0,5.9
1920,9,8,1.0,4.8
1942,11,10,1.0,4.1
1971,4,10,1.0,5.1
1975,5,10,1.0,3.8
1987,5,8,1.0,6.3
1987,5,10,1.0,4.8
1940,10,10,1.0,6.5
2018,1,10,2.0,8.0
1977,12,10,1.0,4.5
1998,9,10,1.0,6.5
1983,7,3,1.0,7.4
1960,5,10,1.0,7.5
1995,3,10,2.0,8.6
1979,7,8,1.0,7.3
1990,2,10,1.0,4.5
2012,4,10,1.0,6.7
1960,4,10,1.0,7.1
2015,7,10,1.0,6.8
1940,1,10,1.0,6.1
2022,12,10,1.0,5.1
1926,9,10,1.0,6.6
1929,3,10,1.0,6.6
1978,9,5,1.0,4.7
2003,5,10,1.0,7.3
1985,9,10,1.0,4.7
1981,12,10,2.0,6.5
1997,4,10,1.0,6.2
1963,9,10,1.0,7.8
1957,11,10,1.0,7.0
1951,1,10,1.0,7.5
1977,10,10,1.0,5.4
1949,4,10,1.0,6.6
1993,2,10,1.0,5.0
2000,7,6,1.0,5.8
2007,11,10,2.0,6.8
1998,2,10,1.0,6.0
1979,10,10,1.0,5.9
2007,6,10,1.0,5.9
1973,4,10,1.0,7.7
2021,8,10,1.0,5.9
2007,4,4,1.0,6.8
1991,5,10,1.0,7.0
1969,4,10,1.0,6.1
1991,1,10,1.0,2.6
1964,5,10,1.0,5.8
1973,9,10,2.0,6.9
1960,3,10,1.0,6.5
1956,9,10,1.0,6.0
2017,10,10,1.0,5.3
2024,11,10,58.0,7.8
1936,11,10,1.0,6.1
1959,11,10,1.0,5.7
2013,10,8,1.0,6.4
1980,4,10,1.0,5.8
1987,6,10,1.0,6.6
2015,9,10,1.0,6.7
1992,9,10,1.0,6.5
1942,6,10,1.0,5.7
2021,6,10,1.0,5.5
1948,8,10,1.0,7.6
1941,11,10,1.0,6.7
1928,3,8,1.0,6.4
1969,5,10,1.0,5.7
1997,7,10,1.0,5.2
1970,3,10,1.0,5.9
1978,6,10,1.0,6.0
1992,2,10,1.0,4.4
1939,10,10,1.0,6.2
1933,3,10,1.0,5.0
1998,1,10,1.0,4.6
2017,8,10,1.0,5.5
1978,3,10,1.0,5.7
1982,8,10,1.0,4.7
2015,4,10,1.0,5.8
1937,4,10,1.0,5.4
1996,5,10,1.0,3.3
2012,7,10,1.0,8.2
1977,8,10,1.0,4.2
2014,10,10,2.0,6.3
1937,10,10,1.0,7.2
1999,9,10,1.0,6.7
2014,5,10,1.0,6.5
1952,1,10,2.0,7.1
1988,6,10,1.0,4.1
1958,12,10,1.0,6.3
1938,7,10,1.0,5.9
1983,9,9,1.0,4.9
1995,8,10,1.0,4.3
1963,12,10,2.0,7.0
2020,12,10,1.0,5.8
1960,9,10,2.0,7.4
1953,11,8,1.0,5.4
1944,9,10,1.0,6.0
2025,1,10,1.0,6.7
1995,12,10,1.0,5.9
1985,1,10,1.0,4.3
1947,6,10,1.0,6.6
1931,1,10,1.0,7.0
1932,9,10,1.0,6.1
2020,9,10,2.0,7.3
2012,8,10,2.0,5.7
1956,12,10,1.0,6.3
1939,2,10,1.0,6.9
1928,7,10,1.0,6.3
1940,3,10,4.0,6.9
1973,5,10,1.0,3.8
1992,4,10,1.0,6.8
2000,6,10,1.0,5.3
1993,6,10,1.0,4.5
1980,8,10,1.0,6.6
1995,9,10,1.0,7.3
1980,5,10,2.0,7.4
1951,5,10,1.0,5.3
2014,11,10,1.0,5.2
1978,6,10,1.0,6.3
1932,2,10,1.0,4.3
1924,4,10,1.0,6.2
1958,10,10,2.0,7.9
2019,3,10,1.0,4.7
1979,9,10,1.0,5.1
1920,8,9,1.0,7.6
1963,9,10,1.0,5.6
1952,10,10,1.0,6.1
1962,12,10,1.0,7.3
2004,10,10,1.0,5.4
1996,6,10,1.0,4.5
1973,10,10,2.0,7.4
2003,3,10,1.0,6.4
2024,7,10,1.0,6.2
2007,4,10,2.0,7.5
1944,12,10,55.0,7.1
1943,2,10,58.0,6.0
1920,6,9,1.0,6.4
2001,10,10,1.0,4.7
1993,1,10,1.0,3.7
1944,12,10,1.0,4.8
2008,5,10,1.0,5.7
2019,8,10,1.0,5.9
2024,12,10,1.0,6.2
1974,11,10,2.0,4.6
2008,3,3,1.0,7.6
1985,10,10,1.0,6.6
1932,11,10,55.0,6.4
2021,10,10,1.0,6.2
1977,8,10,1.0,4.0
1966,5,10,1.0,2.4
1965,3,10,1.0,5.4
1992,12,10,1.0,3.7
1958,4,10,1.0,6.0
1968,9,10,1.0,5.7
2024,9,9,1.0,6.8
1959,12,10,1.0,6.5
1979,3,10,1.0,7.5
1991,6,10,1.0,5.2
1984,6,10,1.0,5.6
1991,11,10,1.0,8.0
1992,9,10,1.0,8.1
1955,11,10,1.0,6.6
1981,8,10,1.0,4.8
1956,10,10,1.0,6.8
1995,8,10,1.0,4.7
2010,10,10,1.0,5.9
1991,3,10,1.0,6.5
1955,8,10,2.0,7.3
2024,8,10,1.0,6.8
1972,9,10,1.0,5.7
1995,11,10,1.0,5.1
1930,11,9,52.0,5.3
1972,12,10,1.0,8.1
2011,10,10,1.0,6.3
1947,4,10,1.0,5.9
1984,11,10,1.0,5.4
1967,3,10,1.0,5.9
1962,3,10,2.0,7.3
1957,9,10,1.0,5.4
1974,8,10,1.0,6.1
1965,1,10,1.0,7.4
2008,10,10,2.0,7.2
1999,11,10,1.0,4.9
1932,10,10,59.0,5.7
1957,4,10,1.0,5.6
1972,12,10,1.0,7.1
1941,9,10,1.0,5.2
2000,8,10,1.0,6.6
1932,9,10,1.0,6.2
2004,2,10,1.0,6.7
2007,9,10,1.0,7.6
1997,9,10,2.0,7.8
1920,12,10,50.0,3.2
2023,10,10,1.0,5.4
2024,1,10,1.0,6.2
1930,8,10,1.0,6.3
1952,12,10,1.0,7.0
1948,5,10,1.0,7.0
1985,5,10,1.0,6.4
1999,11,10,1.0,4.2
1961,3,10,3.0,7.2
1986,12,7,1.0,5.5
1938,11,10,1.0,6.7
1992,9,10,1.0,4.4
1961,1,10,1.0,4.9
2015,11,10,1.0,6.1
1997,12,10,1.0,5.8
2004,6,10,1.0,6.4
1946,11,10,1.0,6.9
2009,4,10,1.0,6.8
1956,12,10,1.0,5.6
2024,7,10,1.0,4.1
1946,9,10,1.0,5.8
1974,10,10,1.0,5.0
1936,2,10,1.0,6.4
1957,8,10,1.0,4.8
1934,5,10,51.0,3.7
2024,6,10,2.0,7.9
1945,8,10,1.0,5.0
2014,4,10,2.0,7.9
1943,4,10,1.0,6.8
1952,6,10,1.0,7.6
2004,11,10,1.0,6.2
2007,1,10,1.0,6.8
1986,10,10,1.0,4.7
1959,7,10,1.0,5.3
1980,10,10,1.0,5.8
1988,2,10,1.0,5.3
2000,8,10,1.0,6.6
1959,8,10,1.0,6.0
1992,5,8,1.0,7.0
1994,12,10,1.0,7.5
1956,6,7,1.0,4.2
1945,5,10,1.0,6.0
1931,11,10,1.0,7.7
1959,1,5,2.0,6.5
1954,2,10,1.0,7.3
1955,3,10,1.0,7.0
1992,4,10,1.0,4.2
1981,5,10,1.0,5.9
1971,7,10,1.0,3.6
2003,7,10,1.0,5.8
1991,1,10,1.0,6.5
1980,1,10,1.0,6.0
2023,10,10,2.0,8.0
1994,4,10,1.0,5.2
2009,10,10,2.0,7.1
2019,10,10,1.0,5.8
1943,5,10,1.0,6.0
1997,5,10,2.0,6.9
1945,1,10,1.0,7.6
1964,3,10,1.0,4.9
1929,2,10,1.0,7.1
2023,11,8,2.0,7.8
1934,5,10,1.0,6.2
1987,1,10,1.0,5.7
2005,11,10,1.0,7.4
1998,6,10,1.0,7.4
1941,9,10,1.0,4.7
1978,6,10,1.0,7.6
1937,3,10,1.0,5.3
2012,9,10,1.0,4.9
2010,10,10,1.0,7.1
2012,5,10,1.0,6.6
1960,9,10,1.0,7.2
1937,6,10,1.0,5.7
1999,1,10,1.0,7.4
1988,10,10,1.0,6.8
1987,10,6,1.0,4.1
1973,12,10,1.0,6.5
1972,3,10,1.0,5.7
1972,9,10,1.0,5.3
2014,9,8,1.0,5.7
1990,11,10,3.0,8.0
2012,11,10,1.0,5.6
1925,2,10,1.0,6.2
2019,12,10,2.0,7.5
1960,12,10,1.0,7.3
2016,7,9,1.0,6.8
1931,11,10,1.0,7.1
2022,2,10,2.0,6.4
1981,3,10,1.0,5.5
1985,9,10,1.0,6.1
1959,8,10,1.0,7.0
1921,6,8,1.0,6.3
1982,10,10,1.0,7.5
1946,1,10,55.0,6.3
2005,4,10,1.0,5.0
1953,3,10,1.0,6.6
1991,4,10,1.0,6.5
1965,7,10,40.0,6.7
1934,3,10,1.0,6.0
1976,9,10,1.0,3.7
2022,3,10,1.0,5.3
1934,9,6,1.0,5.8
1976,5,10,1.0,7.2
1965,8,10,1.0,7.0
2004,10,10,1.0,7.0
1946,11,10,1.0,6.2
1944,12,10,1.0,6.0
1934,3,6,1.0,6.6
1938,4,10,55.0,6.7
1933,2,6,1.0,5.6
2006,11,10,1.0,6.9
1936,10,9,1.0,6.5
1926,10,10,1.0,6.9
2006,4,9,2.0,6.6
2014,10,5,1.0,7.1
1995,12,10,1.0,3.2
2001,9,9,1.0,5.3
1932,7,10,1.0,6.4
1989,12,10,2.0,6.4
2010,4,10,1.0,6.5
1943,3,10,1.0,6.3
1977,9,10,1.0,6.5
1953,12,10,1.0,5.9
1955,1,10,1.0,5.6
1939,3,10,1.0,5.2
1997,10,10,2.0,6.6
1995,1,10,1.0,3.9
1965,9,10,1.0,5.7
1960,3,10,1.0,5.2
1954,6,10,1.0,6.0
1957,5,10,1.0,6.5
1928,4,10,1.0,6.0
1954,5,10,1.0,6.7
1999,7,10,1.0,4.9
2013,6,10,1.0,6.9
1959,7,10,1.0,5.6
1935,6,10,1.0,6.5
1960,12,10,1.0,6.0
1968,6,10,1.0,5.5
1956,12,10,1.0,7.4
2004,5,10,1.0,7.6
2017,11,10,1.0,7.0
1932,10,10,1.0,6.5
1942,9,10,1.0,4.4
1933,4,10,1.0,6.9
1973,1,10,1.0,4.3
1970,5,10,2.0,6.8
1985,7,10,1.0,6.2
2002,7,10,1.0,5.8
1978,4,10,2.0,6.4
1977,5,10,1.0,5.1
1937,4,10,1.0,6.1
1941,5,10,56.0,7.1
1922,6,9,50.0,3.1
1927,12,10,1.0,5.9
1982,10,10,1.0,6.8
1974,5,10,1.0,5.3
2009,4,10,1.0,2.9
2006,9,10,1.0,5.4
1984,9,10,1.0,6.8
1998,9,10,1.0,5.6
2024,9,1,1.0,8.2
1922,10,10,1.0,6.7
1990,3,10,1.0,3.5
1932,1,10,1.0,6.6
2005,9,10,1.0,6.7
1975,9,9,1.0,5.0
1965,12,10,1.0,6.3
2013,8,10,1.0,6.5
1991,8,10,1.0,6.4
2012,8,10,1.0,4.8
1929,1,8,1.0,7.2
1971,4,10,1.0,6.5
1978,2,10,1.0,6.3
2024,12,10,2.0,6.4
1976,1,10,1.0,7.5
1922,6,8,1.0,6.5
1984,10,10,1.0,6.5
2011,3,1,1.0,7.1
1988,7,10,1.0,5.8
2025,5,8,1.0,7.0
1943,3,10,1.0,6.3
1958,7,10,1.0,7.5
1966,1,10,1.0,6.8
2023,9,10,1.0,6.6
1931,12,9,1.0,5.4
1998,4,10,1.0,6.6
1949,2,10,1.0,7.4
1962,3,10,1.0,6.6
1961,7,10,1.0,5.5
1986,4,10,1.0,6.0
1968,8,10,1.0,6.1
2009,2,10,2.0,6.2
1946,1,10,1.0,6.0
2003,11,10,1.0,6.3
2018,12,10,1.0,6.2
1962,9,10,1.0,7.9
1955,6,10,1.0,7.3
2001,2,10,1.0,4.9
1974,8,9,1.0,4.2
1951,9,10,1.0,7.1
2006,12,10,2.0,7.8
2000,4,10,1.0,7.8
1982,7,10,1.0,7.6
1973,4,10,1.0,6.4
1986,4,10,1.0,7.0
1953,4,10,1.0,6.1
1927,1,10,1.0,4.3
1956,2,10,1.0,6.5
1960,10,10,2.0,7.1
1931,11,10,1.0,5.6
2024,6,10,1.0,6.6
2000,7,10,1.0,7.0
2011,4,10,2.0,7.3
1977,2,10,2.0,6.3
1930,11,10,1.0,5.6
1957,12,10,1.0,3.4
1930,9,10,1.0,6.2
1952,2,10,1.0,5.8
2025,1,10,2.0,7.0
2005,7,10,1.0,5.8
1934,9,10,1.0,6.0
2010,5,10,1.0,6.8
1949,7,10,1.0,5.7
2018,3,10,2.0,4.8
1955,6,10,1.0,6.4
2011,5,10,1.0,7.1
2008,10,10,1.0,7.5
1948,12,10,1.0,6.5
1988,4,10,1.0,5.6
2009,10,10,1.0,5.8
1929,5,10,57.0,5.3
1994,3,10,1.0,3.4
1975,2,10,1.0,6.1
2002,8,10,1.0,4.3
1975,12,10,1.0,5.8
1931,1,10,1.0,7.3
1989,1,10,1.0,6.3
1976,3,10,1.0,5.5
2014,12,10,2.0,5.9
1983,7,10,2.0,5.8
2000,7,10,1.0,6.1
1955,7,10,1.0,5.7
1962,4,10,1.0,5.1
2008,11,10,1.0,4.5
1990,10,9,1.0,5.5
2011,4,10,1.0,6.6
1966,8,10,1.0,6.7
2013,2,10,1.0,5.3
2006,11,10,1.0,3.1
1997,7,10,2.0,8.3
1929,10,10,1.0,6.6
1964,6,3,1.0,5.5
2025,9,10,1.0,6.0
1991,3,10,1.0,7.2
1987,3,10,1.0,7.2
1951,4,10,1.0,7.3
1988,11,10,1.0,6.0
2020,4,10,1.0,7.2
1938,4,10,1.0,5.9
1925,11,10,1.0,6.7
2015,5,10,1.0,6.2
1970,1,10,1.0,6.6
1974,9,7,1.0,6.3
1964,6,4,1.0,6.4
1985,12,10,1.0,4.8
1974,4,10,1.0,7.9
1968,2,10,1.0,5.3
1968,12,10,1.0,5.8
1960,7,10,1.0,6.1
1983,12,10,1.0,7.0
1990,12,10,1.0,7.9
1977,5,10,1.0,5.4
2001,1,10,2.0,7.2
1995,6,10,3.0,7.5
1976,10,10,2.0,6.6
1982,5,10,1.0,7.1
2008,11,10,1.0,7.2
2008,8,10,1.0,6.4
1990,10,10,1.0,7.1
2025,3,5,1.0,9.8
2024,3,10,1.0,5.3
1953,1,10,1.0,5.8
1954,12,10,1.0,6.2
2023,5,10,1.0,4.7
2012,2,10,1.0,6.9
1985,9,10,1.0,5.3
1939,1,10,55.0,5.4
1934,9,10,1.0,6.2
1959,6,8,1.0,5.6
1938,12,10,1.0,5.9
1949,1,10,1.0,7.0
2008,8,10,1.0,7.6
1970,12,10,1.0,5.7
1943,1,10,1.0,6.5
2002,6,10,1.0,5.5
1945,11,10,1.0,6.5
1995,1,10,1.0,5.9
2014,10,10,1.0,5.0
1940,2,10,1.0,5.9
1977,3,10,1.0,6.7
1930,7,10,1.0,6.0
1964,9,10,1.0,5.2
1943,9,10,1.0,5.8
1938,2,10,1.0,6.5
1965,7,10,1.0,5.9
2012,2,10,1.0,6.7
1937,12,10,59.0,6.4
2015,5,10,1.0,6.5
1982,12,10,1.0,4.8
1957,10,10,2.0,7.2
1982,9,1,1.0,5.3
2013,6,10,1.0,6.2
2007,5,10,1.0,7.0
2001,10,10,1.0,6.6
1960,9,4,1.0,6.5
1982,11,10,1.0,6.4
1978,7,10,53.0,3.2
1983,11,6,2.0,6.5
1930,9,10,1.0,5.7
1993,5,10,1.0,7.0
1938,4,10,1.0,6.1
1968,8,10,1.0,5.6
1942,4,10,1.0,5.9
1969,9,10,1.0,6.3
1944,1,10,58.0,5.4
1932,2,10,1.0,5.9
1969,10,10,1.0,3.9
1945,4,10,1.0,7.0
2010,8,10,1.0,3.4
2009,4,3,1.0,6.9
1976,11,10,2.0,4.2
2001,12,10,1.0,7.7
2007,11,10,1.0,7.7
2024,7,10,1.0,3.8
1934,2,10,1.0,7.5
2002,8,10,1.0,3.8
1927,11,7,56.0,5.4
2022,5,10,1.0,5.0
2023,8,10,1.0,5.3
1982,10,10,1.0,3.8
1983,8,10,2.0,8.0
1990,4,10,1.0,4.2
1941,12,10,1.0,7.4
1982,8,10,1.0,8.4
2004,2,10,1.0,5.9
1959,4,10,1.0,6.5
1963,1,10,1.0,4.6
1937,7,10,1.0,5.8
1975,8,10,1.0,6.4
1978,9,10,1.0,2.4
1976,9,10,3.0,8.9
1945,3,10,1.0,6.7
1978,10,10,1.0,6.3
1947,11,10,1.0,5.8
1973,5,10,1.0,5.3
1940,10,10,1.0,5.4
1941,6,10,1.0,6.2
2023,9,10,1.0,5.6
2013,11,5,1.0,7.1
2020,9,10,1.0,5.8
1977,7,10,1.0,3.7
1921,10,10,1.0,7.1
1973,12,10,1.0,5.1
2008,10,10,2.0,2.0
1934,12,10,1.0,6.8
1964,6,10,1.0,5.1
1979,1,10,1.0,6.6
2002,7,10,1.0,6.7
1985,8,10,1.0,6.9
1948,2,10,1.0,5.1
1975,11,10,1.0,5.6
2001,9,1,1.0,5.8
1940,6,10,1.0,5.7
2013,5,10,1.0,7.5
1939,1,10,1.0,7.1
1932,1,7,1.0,5.6
1991,9,10,1.0,5.8
1940,12,10,1.0,6.5
2014,12,10,2.0,7.2
1956,5,8,1.0,7.2
1921,6,10,1.0,5.8
2013,12,10,2.0,7.8
1955,4,10,1.0,6.4
1924,2,10,2.0,7.1
2007,1,10,1.0,8.2
1985,9,10,1.0,6.6
1943,8,10,1.0,6.2
2021,5,9,1.0,4.8
2024,12,10,1.0,6.8
1938,4,10,1.0,5.8
1933,7,10,1.0,6.0
2007,10,10,1.0,6.4
1954,12,10,1.0,5.9
1955,7,10,1.0,6.1
1929,10,6,1.0,7.2
2016,2,10,1.0,6.2
1962,3,10,1.0,7.1
1949,4,10,1.0,6.1
1934,8,10,1.0,7.4
2010,5,10,1.0,5.0
1973,7,10,1.0,7.4
1977,3,10,1.0,3.7
1947,9,10,1.0,7.0
1938,12,10,55.0,6.4
1960,2,10,1.0,7.0
1963,4,10,1.0,6.1
1978,7,10,1.0,6.8
1941,12,10,1.0,6.2
2018,11,10,2.0,4.1
1972,2,10,1.0,7.3
1923,6,7,57.0,5.3
1929,12,10,1.0,4.2
1944,2,10,1.0,5.2
1921,10,6,1.0,5.1
1974,1,10,1.0,4.8
1966,11,7,1.0,6.4
2025,5,7,1.0,6.0
2001,9,10,1.0,7.3
1956,12,10,1.0,6.0
1976,9,10,1.0,3.8
2016,7,10,1.0,7.0
2002,12,10,2.0,4.9
1977,3,10,1.0,4.2
1979,6,10,2.0,6.5
1989,4,10,1.0,6.9
2011,8,10,1.0,7.4
2014,4,10,2.0,6.9
2018,11,10,1.0,6.9
2005,3,1,1.0,7.1
2011,9,10,1.0,6.1
1947,1,10,1.0,5.9
2018,12,10,1.0,3.9
1994,4,10,1.0,6.0
1995,9,10,50.0,6.7
1982,6,10,1.0,7.7
1936,5,10,1.0,5.4
1992,4,10,1.0,6.2
2000,9,10,1.0,7.1
2006,12,4,1.0,7.4
1981,1,10,1.0,3.9
1941,5,10,1.0,6.6
2009,9,10,1.0,5.5
1995,7,10,2.0,6.3
2019,2,10,1.0,6.3
2024,1,7,2.0,7.0
1946,10,10,1.0,6.2
1969,7,10,1.0,6.4
1937,7,10,58.0,5.8
1936,11,10,1.0,6.6
1943,10,10,1.0,6.3
1956,1,10,1.0,5.7
2023,2,10,1.0,6.7
2021,10,10,1.0,7.0
2017,2,10,1.0,5.3
1963,11,10,1.0,7.0
1980,8,10,1.0,4.7
1974,9,10,1.0,5.2
1965,1,10,4.0,6.7
2016,4,10,1.0,5.6
1957,4,10,1.0,5.7
1996,2,10,1.0,6.2
1979,4,10,1.0,6.7
1925,1,10,1.0,5.1
1988,11,10,1.0,5.2
2022,4,10,2.0,6.2
1988,6,10,1.0,6.6
1951,7,10,1.0,6.6
1938,6,10,56.0,4.6
1949,12,10,1.0,7.1
2004,9,10,1.0,5.3
2022,1,10,1.0,7.1
1989,1,10,2.0,4.5
2018,8,10,1.0,6.6
1970,9,10,1.0,5.1
1964,3,10,1.0,6.7
1973,1,10,1.0,7.0
2022,5,10,1.0,3.9
1957,11,10,1.0,6.5
1967,4,10,1.0,5.9
2020,4,10,1.0,5.6
1941,3,10,1.0,7.7
1971,12,8,1.0,5.0
1977,10,10,1.0,6.8
1946,11,10,1.0,4.4
1938,5,10,59.0,5.9
2018,11,10,2.0,6.5
1930,12,4,57.0,7.1
2024,8,10,1.0,6.1
1964,9,10,1.0,7.1
1946,3,10,1.0,5.3
2014,12,10,1.0,7.0
1968,12,10,1.0,5.6
1975,9,4,1.0,4.7
2023,2,10,1.0,5.0
1951,9,10,2.0,8.0
1997,12,10,3.0,7.9
2020,7,10,2.0,6.7
1989,1,10,2.0,7.8
1937,2,10,1.0,3.7
2003,9,10,1.0,7.2
1997,1,10,1.0,5.6
1934,6,10,1.0,6.4
1944,6,10,1.0,7.2
1999,4,10,1.0,8.1
1933,8,10,1.0,6.4
2005,10,7,1.0,7.7
1926,8,6,1.0,6.8
1972,3,10,2.0,5.8
2004,9,10,2.0,8.0
2001,10,10,1.0,7.7
